macro_topic,macro_topic_name,corporate_subgroup,corporate_final_merge_group_id,corporate_topic_label,corporate_topic_summary,year,series_role,source,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,n_contributing_external_topics,contributing_external_group_count,contributing_external_groups_json,series_unique_document_count,series_topic_size_count,corporate_topic_size_count,corporate_group_size_count,corporate_unique_document_count,corporate_topic_id
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2016,media_aggregate,media,2,2366,0.0008453085376162,2,74,0.027027027027027,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2017,media_aggregate,media,0,2366,0.0,0,56,0.0,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2018,media_aggregate,media,1,2366,0.0004226542688081,1,27,0.037037037037037,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2019,media_aggregate,media,5,2366,0.0021132713440405,4,48,0.0833333333333333,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2020,media_aggregate,media,1,2366,0.0004226542688081,1,38,0.0263157894736842,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2021,media_aggregate,media,5,2366,0.0021132713440405,4,63,0.0634920634920634,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2022,media_aggregate,media,28,2366,0.0118343195266272,22,90,0.2444444444444444,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2023,media_aggregate,media,25,2366,0.0105663567202028,16,78,0.2051282051282051,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2024,media_aggregate,media,6,2366,0.0025359256128486,6,80,0.075,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_S004,Energy Supply Chain Vulnerabilities in Mining,"The micro-topic tracks the evolution of mining's dependence on energy and utilities, moving from localized supply chain risks to broader themes of energy source competition, regulatory shifts, and the transition toward decarbonization.",2025,media_aggregate,media,0,2366,0.0,0,5,0.0,1,1,"[{""subgroup"": ""media_T1"", ""final_merge_group_id"": ""media_T1_S007""}]",78,100,50,1,47,corporate_T1::corporate_T1_S004
T1,Clean energy transition,corporate_T1,corporate_T1_PG04,Evolution of Demand Drivers in Energy Transition,"The micro-topic tracks the evolving interplay between energy demand, consumer behavior, emissions targets, and regulatory frameworks across the energy sector, shifting from a focus on generation mix to a strong emphasis on the renewable energy transition.",2000,academic_aggregate,academic,9,19586,0.0004595118962524,8,9,0.8888888888888888,27,27,"[{""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG01""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG03""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG04""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG05""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG06""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG07""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG08""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG09""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG10""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S004""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S005""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S008""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S009""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S017""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S019""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S031""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S034""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S038""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S041""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S058""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S063""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S072""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S075""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S077""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S080""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S084""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S090""}]",19586,20582,66,2,63,corporate_T1::corporate_T1_PG04
T1,Clean energy transition,corporate_T1,corporate_T1_PG04,Evolution of Demand Drivers in Energy Transition,"The micro-topic tracks the evolving interplay between energy demand, consumer behavior, emissions targets, and regulatory frameworks across the energy sector, shifting from a focus on generation mix to a strong emphasis on the renewable energy transition.",2001,academic_aggregate,academic,22,19586,0.0011232513019503,21,23,0.9130434782608696,27,27,"[{""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG01""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG03""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG04""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG05""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG06""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG07""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG08""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG09""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG10""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S004""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S005""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S008""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S009""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S017""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S019""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S031""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S034""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S038""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S041""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S058""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S063""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S072""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S075""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S077""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S080""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S084""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S090""}]",19586,20582,66,2,63,corporate_T1::corporate_T1_PG04
T1,Clean energy transition,corporate_T1,corporate_T1_PG04,Evolution of Demand Drivers in Energy Transition,"The micro-topic tracks the evolving interplay between energy demand, consumer behavior, emissions targets, and regulatory frameworks across the energy sector, shifting from a focus on generation mix to a strong emphasis on the renewable energy transition.",2002,academic_aggregate,academic,20,19586,0.0010211375472276,20,21,0.9523809523809524,27,27,"[{""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG01""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG03""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG04""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG05""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG06""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG07""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG08""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG09""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_PG10""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S004""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S005""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S008""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S009""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S017""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S019""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S031""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S034""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S038""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S041""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S058""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S063""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S072""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S075""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S077""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S080""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S084""}, {""subgroup"": ""academic_T1"", ""final_merge_group_id"": ""academic_T1_S090""}]",19586,20582,66,2,63,corporate_T1::corporate_T1_PG04
