topic_id,macro_topic,source,subgroup,final_merge_group_id,component_micro_topic_id,component_topic_name,component_count,component_representation,component_order
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,13,13_hydrological_hydrology_streamflow_hydrologic,371,hydrological · hydrology · streamflow · hydrologic · catchments · catchment · watershed · watersheds · evapotranspiration · precipitation,4
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,19,19_hydromorphological_floodplains_geomorphic_geomorphology,309,hydromorphological · floodplains · geomorphic · geomorphology · fluvial · hydrology · floodplain · geomorphological · riparian · hydrological,5
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,22,22_droughts_ndvi_drought_modis,254,droughts · ndvi · drought · modis · evapotranspiration · hydrological · precipitation · meteorological · aridity · monsoon,6
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,28,28_agrobiodiversity_omics_genomics_cas9,177,agrobiodiversity · omics · genomics · cas9 · genomic · agronomic · genebanks · biotechnology · cultivars · crops,7
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,30,30_habitats_habitat_bioclimatic_2050,162,habitats · habitat · bioclimatic · 2050 · species · precipitation · biodiversity · 2050s · endangered · bioclim,8
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,32,32_ecosystem_qinghai_cropland_spatiotemporal,155,ecosystem · qinghai · cropland · spatiotemporal · grassland · vulnerability · grasslands · climatological · xinjiang · heilongjiang,9
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,33,33_ndvi_vegetation_ndvi3g_evapotranspiration,154,ndvi · vegetation · ndvi3g · evapotranspiration · ecosystem · drylands · precipitation · greenness · grassland · spatiotemporal,10
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,37,37_forestry_silviculture_silvicultural_picea,138,forestry · silviculture · silvicultural · picea · forests · abies · ecosystems · ecosystem · coniferous · spruce,11
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,76,76_agroforestry_agroforesters_agrosilviculture_agrisilviculture,52,agroforestry · agroforesters · agrosilviculture · agrisilviculture · agroecosystems · agroecological · smallholders · forestry · smallholder · farming,12
academic_T5::academic_T5_PG04,T5,academic,academic_T5,academic_T5_PG04,4,4_urbanism_placemaking_sdgs_participatory,660,urbanism · placemaking · sdgs · participatory · planners · urbanization · planning · urban · municipalities · stakeholders,1
academic_T5::academic_T5_PG04,T5,academic,academic_T5,academic_T5_PG04,6,6_anthropocene_ecosystem_ecology_transdisciplinary,452,anthropocene · ecosystem · ecology · transdisciplinary · participatory · sdgs · integrative · biosphere · transformative · researchers,2
academic_T5::academic_T5_PG04,T5,academic,academic_T5,academic_T5_PG04,49,49_greeninfrastructure_infrastructures_ecosystem_ecosystems,98,greeninfrastructure · infrastructures · ecosystem · ecosystems · infrastructure · streetscape · stormwater · greenps · biodiversity · greening,3
academic_T5::academic_T5_PG04,T5,academic,academic_T5,academic_T5_PG04,70,70_ecosystem_ecosystems_biodiversity_nbs,61,ecosystem · ecosystems · biodiversity · nbs · nbss · urbanisation · urban · nature · urbanization · afforestation,4
academic_T5::academic_T5_PG06,T5,academic,academic_T5,academic_T5_PG06,9,9_decarbonization_renewables_renewable_geopolitical,436,decarbonization · renewables · renewable · geopolitical · emissions · eu · energy · russia · economies · sector,1
academic_T5::academic_T5_PG06,T5,academic,academic_T5,academic_T5_PG06,36,36_oecd_brics_gdp_econometric,147,oecd · brics · gdp · econometric · economies · emissions · fdi · sdg · globalization · renewable,2
academic_T5::academic_T5_PG06,T5,academic,academic_T5,academic_T5_PG06,38,38_ai_climategpt_cnns_neural,137,ai · climategpt · cnns · neural · computational · interpretability · emissions · forecasting · nws · generative,3
academic_T5::academic_T5_PG06,T5,academic,academic_T5,academic_T5_PG06,77,77_sdgs_sdg_geospatial_geoss,51,sdgs · sdg · geospatial · geoss · geo · satellites · sdis · 2030 · eos · connectingeo,4
academic_T5::academic_T5_PG07,T5,academic,academic_T5,academic_T5_PG07,11,11_environmentally_emissions_pollution_pollutants,379,environmentally · emissions · pollution · pollutants · threats · pubmed · patients · noncommunicable · pahs · malnutrition,1
academic_T5::academic_T5_PG07,T5,academic,academic_T5,academic_T5_PG07,26,26_pm10_emissions_pm2_pollution,181,pm10 · emissions · pm2 · pollution · particulate · pollutants · so2 · respiratory · emission · concentrations,2
academic_T5::academic_T5_PG07,T5,academic,academic_T5,academic_T5_PG07,51,51_cop26_unfccc_ipcc_emissions,94,cop26 · unfccc · ipcc · emissions · bibliometric · bibliometrics · emission · scopus · intergovernmental · published,3
academic_T5::academic_T5_PG07,T5,academic,academic_T5,academic_T5_PG07,62,62_contrails_contrail_emissions_aviation,71,contrails · contrail · emissions · aviation · cirrus · air · airbus · airspace · ghg · emission,4
academic_T5::academic_T5_PG10,T5,academic,academic_T5,academic_T5_PG10,23,23_macroprudential_liquidity_volatility_fintech,226,macroprudential · liquidity · volatility · fintech · reits · esg · fcre · sector · issuers · bankers,1
academic_T5::academic_T5_PG10,T5,academic,academic_T5,academic_T5_PG10,69,69_arima_insurability_reinsurance_insurer,62,arima · insurability · reinsurance · insurer · insurers · solvency · actuarial · underwriting · disasters · policyholders,2
academic_T5::academic_T5_PG10,T5,academic,academic_T5,academic_T5_PG10,71,71_microinsurance_agricultural_smallholder_farmers,59,microinsurance · agricultural · smallholder · farmers · subsidies · hedging · agriculture · crop · probit · actuarial,3
academic_T5::academic_T5_PG11,T5,academic,academic_T5,academic_T5_PG11,25,25_preparedness_disasters_cdc_emergencies,203,preparedness · disasters · cdc · emergencies · triage · disaster · responders · emergency · fchvs · rehabilitation,1
academic_T5::academic_T5_PG11,T5,academic,academic_T5,academic_T5_PG11,29,29_preparedness_disasters_disaster_readiness,175,preparedness · disasters · disaster · readiness · tsunami · educational · tsunamis · indonesia · aceh · earthquakes,2
academic_T5::academic_T5_PG11,T5,academic,academic_T5,academic_T5_PG11,44,44_sdgs_unisdr_sfdrr_preparedness,113,sdgs · unisdr · sfdrr · preparedness · disasters · 2030 · governments · drr · participation · governance,3
academic_T5::academic_T5_PG11,T5,academic,academic_T5,academic_T5_PG11,52,52_rebuilding_postdisaster_reconstruction_infrastructure,93,rebuilding · postdisaster · reconstruction · infrastructure · reconstructed · reconstructions · disasters · resettlement · seismic · building,4
academic_T5::academic_T5_PG14,T5,academic,academic_T5,academic_T5_PG14,40,40_urbanism_leed_bim_habitability,136,urbanism · leed · bim · habitability · resiliency · infrastructure · architectural · geotechnical · retrofitting · building,1
academic_T5::academic_T5_S014,T5,academic,academic_T5,academic_T5_S014,14,14_proenvironmental_students_eco_learners,364,proenvironmental · students · eco · learners · learning · participants · undergraduates · sdgs · psychology · cognitive,1
academic_T5::academic_T5_S042,T5,academic,academic_T5,academic_T5_S042,42,42_fishery_fisheries_livelihoods_fisherfolks,118,fishery · fisheries · livelihoods · fisherfolks · fisherfolk · livelihood · fishers · fishermen · fishing · reefs,1
academic_T5::academic_T5_S043,T5,academic,academic_T5,academic_T5_S043,43,43_epidemic_pandemics_crises_pandemic,115,epidemic · pandemics · crises · pandemic · outbreak · crisis · epidemics · lockdown · preparedness · lockdowns,1
academic_T5::academic_T5_S047,T5,academic,academic_T5,academic_T5_S047,47,47_peacebuilding_geopolitical_geopolitics_insurgences,99,peacebuilding · geopolitical · geopolitics · insurgences · afghanistan · insurgency · conflict · militaries · ecomigration · nato,1
academic_T5::academic_T5_S048,T5,academic,academic_T5,academic_T5_S048,48,48_glaciers_cryosphere_meltwater_glacier,99,glaciers · cryosphere · meltwater · glacier · glacial · supraglacial · glacierized · himalaya · icefields · andes,1
academic_T5::academic_T5_S054,T5,academic,academic_T5,academic_T5_S054,54,54_adaptability_strategic_agile_capabilities,90,adaptability · strategic · agile · capabilities · capability · disruptions · competitiveness · agility · ambidexterity · organisational,1
academic_T5::academic_T5_S055,T5,academic,academic_T5,academic_T5_S055,55,55_bangladesh_livelihoods_sundarbans_floods,89,bangladesh · livelihoods · sundarbans · floods · livelihood · mangrove · coastal · upazilas · sundarban · cyclones,1
academic_T5::academic_T5_S060,T5,academic,academic_T5,academic_T5_S060,60,60_logistics_resiliency_disruption_scm,74,logistics · resiliency · disruption · scm · disruptions · supplier · reshoring · supply · transshipment · manufacturing,1
academic_T5::academic_T5_S074,T5,academic,academic_T5,academic_T5_S074,74,74_transport_emissions_climatique_transportation,53,transport · emissions · climatique · transportation · micromobility · mobility · transit · motorisation · bikenodeplanner · tramway,1
academic_T5::academic_T5_S075,T5,academic,academic_T5,academic_T5_S075,75,75_workers_osh_ohs_heat,53,workers · osh · ohs · heat · workplaces · cooling · workplace · thermal · ergonomics · safety,1
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,0,0_hazards_disruptions_pipelines_damages,2065,hazards · disruptions · pipelines · damages · gulf · liabilities · marine · blowouts · pipeline · pollution,1
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,1,1_impacts_emissions_ghg_ghgs,1468,impacts · emissions · ghg · ghgs · climatic · droughts · fracturing · midstream · epa · energy,2
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,2,2_impacts_legislation_stakeholders_reclamation,330,impacts · legislation · stakeholders · reclamation · precipitation · mining · permits · uncertainty · governments · tailings,3
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,3,3_geophysical_seismic_inclement_permits,72,geophysical · seismic · inclement · permits · downtime · landowners · fluctuations · obtaining · obtain · timing,4
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,4,4_emissions_fuels_ghg_sustainable,65,emissions · fuels · ghg · sustainable · increasing · financings · lenders · 2020 · concern · greening,5
corporate_T5::corporate_T5_PG01,T5,corporate,corporate_T5,corporate_T5_PG01,5,5_impacts_legislation_concerns_concern,59,impacts · legislation · concerns · concern · uncertainty · compliance · legislative · changing · rainfall · governments,6
media_T5::media_T5_S000,T5,media,media_T5,media_T5_S000,0,0_abstract_rotterdam_flooded_efficiency,1553,abstract · rotterdam · flooded · efficiency · surge · citizens · coast · responsibility · thresholds · learn,1
academic_T6::academic_T6_PG01,T6,academic,academic_T6,academic_T6_PG01,0,0_habitats_wildlife_habitat_shorebirds,1942,habitats · wildlife · habitat · shorebirds · birds · endangered · poaching · avifauna · species · breeding,1
academic_T6::academic_T6_PG01,T6,academic,academic_T6,academic_T6_PG01,28,28_pollinators_pollination_pollinator_pollinating,265,pollinators · pollination · pollinator · pollinating · beekeeping · habitats · bees · apiaries · honeybees · beekeepers,2
academic_T6::academic_T6_PG01,T6,academic,academic_T6,academic_T6_PG01,49,49_grasslands_grassland_grazing_pasture,173,grasslands · grassland · grazing · pasture · pastures · grazed · rangelands · grasses · herbage · vegetation,3
academic_T6::academic_T6_PG01,T6,academic,academic_T6,academic_T6_PG01,54,54_pastoralists_pastoralism_rangeland_pastoralist,156,pastoralists · pastoralism · rangeland · pastoralist · rangelands · grazing · herders · transhumance · desertification · drylands,4
academic_T6::academic_T6_PG01,T6,academic,academic_T6,academic_T6_PG01,95,95_habitats_lepidoptera_grasslands_grassland,64,habitats · lepidoptera · grasslands · grassland · butterflies · lepidopteran · habitat · heathland · butterfly · arthropods,5
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,2,2_biodiversity_anthropocene_ecosystems_extinctions,1305,biodiversity · anthropocene · ecosystems · extinctions · conserving · ecology · conservationists · extinction · ecologists · biological,1
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,9,9_mariculture_aquaculture_seaweeds_macroalgae,524,mariculture · aquaculture · seaweeds · macroalgae · eutrophication · microalgae · macroalgal · bivalves · seaweed · mussels,2
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,10,10_agroecological_agrolandscape_agrolandscapes_agro,483,agroecological · agrolandscape · agrolandscapes · agro · agricultural · agrarian · agrotechnical · hectares · geoecological · lands,3
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,44,44_hectares_penggunaan_agrarian_agricultural,196,hectares · penggunaan · agrarian · agricultural · riceland · indonesia · landowners · malang · bogor · denpasar,4
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,55,55_ramsar_wetlands_wetland_wetlandscapes,156,ramsar · wetlands · wetland · wetlandscapes · ecosystems · livelihoods · swamp · marsh · livelihood · hydrological,5
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,58,58_microplastics_microplastic_plastics_macroplastics,140,microplastics · microplastic · plastics · macroplastics · polystyrene · bioaccumulation · pollutants · polymers · pollution · polyethylene,6
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,60,60_peatlands_peatland_peats_peat,136,peatlands · peatland · peats · peat · agroforests · bog · hectares · livelihoods · swamp · kalimantan,7
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,73,73_agroecology_agroecological_agroecologiques_agroecologique,108,agroecology · agroecological · agroecologiques · agroecologique · agroecosystems · agroecologie · agroecosystem · agronomy · intercropping · agro,8
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,74,74_plastics_microplastics_debris_pollution,106,plastics · microplastics · debris · pollution · macroplastics · plastic · oceans · sea · seas · recycling,9
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,80,80_environnementale_ecosystemiques_environnement_biodiversite,97,environnementale · ecosystemiques · environnement · biodiversite · ecosystemes · ecosysteme · forestales · politique · communautes · politiques,10
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,81,81_biospheres_biosphere_unesco_br,87,biospheres · biosphere · unesco · br · brs · ppgis · transboundary · scientists · geoparks · transdisciplinary,11
academic_T6::academic_T6_PG03,T6,academic,academic_T6,academic_T6_PG03,102,102_waste_cleanliness_plastic_disposal,61,waste · cleanliness · plastic · disposal · tourism · awareness · voluntourism · pkm · participants · debris,12
academic_T6::academic_T6_PG05,T6,academic,academic_T6,academic_T6_PG05,5,5_ecohydrology_catchments_ecosystems_eutrophication,762,ecohydrology · catchments · ecosystems · eutrophication · caddisflies · riparian · catchment · macroinvertebrates · watershed · habitats,1
academic_T6::academic_T6_PG05,T6,academic,academic_T6,academic_T6_PG05,46,46_iucn_ichthyofauna_ichthyofaunal_fishes,186,iucn · ichthyofauna · ichthyofaunal · fishes · ichthyological · cyprinidae · fauna · species · cypriniformes · endangered,2
academic_T6::academic_T6_PG05,T6,academic,academic_T6,academic_T6_PG05,84,84_stormwater_bioretention_runoff_hydrological,83,stormwater · bioretention · runoff · hydrological · hydrologic · rainwater · drainage · raingardens · bioswales · hydrocitizenship,3
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,14,14_phytoremediation_geochemical_soils_soil,400,phytoremediation · geochemical · soils · soil · pollution · contaminants · pollutants · ecotoxicological · phytoextraction · bioremediation,1
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,18,18_soil_tillage_soils_topsoil,355,soil · tillage · soils · topsoil · aggregates · crops · agriculture · cultivation · compost · crop,2
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,56,56_soil_soils_topsoil_arable,149,soil · soils · topsoil · arable · porosity · conductivity · irrigated · cultivated · cropping · andisols,3
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,64,64_ipm_biopesticides_pesticidal_insecticides,120,ipm · biopesticides · pesticidal · insecticides · pesticide · pesticides · insecticide · biocontrol · aphids · pests,4
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,83,83_agrochemicals_agrochemical_pesticides_insecticides,84,agrochemicals · agrochemical · pesticides · insecticides · pesticide · herbicides · fungicides · agro · ipm · farmers,5
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,87,87_arthropods_carabids_agroecosystems_herbivores,77,arthropods · carabids · agroecosystems · herbivores · parasitoids · insects · predation · pests · crops · arthropod,6
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,104,104_macrofauna_microfauna_mesofauna_macroarthropods,60,macrofauna · microfauna · mesofauna · macroarthropods · soil · collembola · invertebrates · soils · microarthropods · fauna,7
academic_T6::academic_T6_PG09,T6,academic,academic_T6,academic_T6_PG09,111,111_biocontrol_invasive_infestations_biosecurity,50,biocontrol · invasive · infestations · biosecurity · cactaceae · eradication · plants · invasiveness · seedbank · cacti,8
academic_T6::academic_T6_PG10,T6,academic,academic_T6,academic_T6_PG10,15,15_csr_esg_compliance_governance,386,csr · esg · compliance · governance · mncs · mnes · corporations · stakeholder · corporate · multinational,1
academic_T6::academic_T6_PG10,T6,academic,academic_T6,academic_T6_PG10,66,66_eia_eias_esia_rsea,119,eia · eias · esia · rsea · eis · eiars · eeaa · iee · seia · ehia,2
academic_T6::academic_T6_PG18,T6,academic,academic_T6,academic_T6_PG18,29,29_agrobiodiversity_genebanks_genebank_conserving,258,agrobiodiversity · genebanks · genebank · conserving · bioversity · cultivars · crops · conserved · germplasm · crop,1
academic_T6::academic_T6_PG18,T6,academic,academic_T6,academic_T6_PG18,67,67_biopiracy_biodiversity_bioprospecting_bioprospection,118,biopiracy · biodiversity · bioprospecting · bioprospection · biotrade · biological · biologique · diversity · indigenous · wto,2
academic_T6::academic_T6_PG18,T6,academic,academic_T6,academic_T6_PG18,77,77_breeding_crossbreeding_breed_breeds,102,breeding · crossbreeding · breed · breeds · genomic · genetic · livestock · conserved · conserving · chickens,3
academic_T6::academic_T6_PG19,T6,academic,academic_T6,academic_T6_PG19,24,24_mining_tailings_miners_indonesia,310,mining · tailings · miners · indonesia · mines · extractive · kalimantan · governance · sector · bauxite,1
academic_T6::academic_T6_PG19,T6,academic,academic_T6,academic_T6_PG19,47,47_revegetation_phytoremediation_reclamation_topsoil,186,revegetation · phytoremediation · reclamation · topsoil · tailings · mining · soils · landform · revegetated · phytostabilization,2
academic_T6::academic_T6_S007,T6,academic,academic_T6,academic_T6_S007,7,7_erosion_erodibility_erosivity_watersheds,549,erosion · erodibility · erosivity · watersheds · watershed · soils · soil · terrain · eroded · runoff,1
academic_T6::academic_T6_S021,T6,academic,academic_T6,academic_T6_S021,21,21_emissions_propulsion_maritime_shipowners,326,emissions · propulsion · maritime · shipowners · marpol · ghg · emission · fuels · vessels · seaports,1
academic_T6::academic_T6_S022,T6,academic,academic_T6,academic_T6_S022,22,22_juridical_jurisprudence_hukum_laws,318,juridical · jurisprudence · hukum · laws · legislation · sdgs · enforcement · law · pollution · constitutional,1
academic_T6::academic_T6_S031,T6,academic,academic_T6,academic_T6_S031,31,31_environmentally_ukraine_legislation_ukrainian,247,environmentally · ukraine · legislation · ukrainian · regulation · ecology · regulatory · regulating · russia · norms,1
academic_T6::academic_T6_S045,T6,academic,academic_T6,academic_T6_S045,45,45_emissions_pollution_pollutants_sensors,194,emissions · pollution · pollutants · sensors · emission · iot · ai · technologies · analytics · pm10,1
academic_T6::academic_T6_S078,T6,academic,academic_T6,academic_T6_S078,78,78_desertification_unccd_drylands_dryland,99,desertification · unccd · drylands · dryland · sdg · sahel · salinization · degraded · drought · ldd,1
academic_T6::academic_T6_S099,T6,academic,academic_T6,academic_T6_S099,99,99_biodiversity_cop15_ecopedagogy_csr,63,biodiversity · cop15 · ecopedagogy · csr · sectors · biological · corporates · corporations · corporate · extinction,1
academic_T6::academic_T6_S106,T6,academic,academic_T6,academic_T6_S106,106,106_pollution_nigeria_refineries_petroleum,58,pollution · nigeria · refineries · petroleum · spillages · externalities · oil · pipelines · exploitation · spillage,1
academic_T6::academic_T6_S107,T6,academic,academic_T6,academic_T6_S107,107,107_coastal_hainan_eco_pollution,56,coastal · hainan · eco · pollution · china · fujian · liaoning · guangdong · marine · emergy,1
corporate_T6::corporate_T6_PG01,T6,corporate,corporate_T6,corporate_T6_PG01,0,0_liabilities_epa_obligations_enforcement,5540,liabilities · epa · obligations · enforcement · penalties · remediation · liable · emissions · operating · contamination,1
corporate_T6::corporate_T6_PG01,T6,corporate,corporate_T6,corporate_T6_PG01,1,1_tailings_mining_enforcement_penalties,1299,tailings · mining · enforcement · penalties · fines · operating · obligations · mines · remediation · impacts,2
corporate_T6::corporate_T6_PG01,T6,corporate,corporate_T6,corporate_T6_PG01,3,3_reclamation_remediation_environmentally_contaminants,102,reclamation · remediation · environmentally · contaminants · permit · remediated · guidelines · ground · complying · permitted,3
corporate_T6::corporate_T6_PG01,T6,corporate,corporate_T6,corporate_T6_PG01,4,4_inspections_acquisition_liabilities_assessments,79,inspections · acquisition · liabilities · assessments · acquisitions · transactions · inspection · integration · indemnification · evaluating,4
corporate_T6::corporate_T6_PG01,T6,corporate,corporate_T6,corporate_T6_PG01,5,5_rcra_epa_liable_disposal,67,rcra · epa · liable · disposal · landowners · cleanup · superfund · mining · cercla · penalties,5
corporate_T6::corporate_T6_S002,T6,corporate,corporate_T6,corporate_T6_S002,2,2_endangered_usfws_habitats_habitat,279,endangered · usfws · habitats · habitat · threatened · esa · wetlands · species · designation · birds,1
media_T6::media_T6_S000,T6,media,media_T6,media_T6_S000,0,0_biodiversity_sustainability_sustainable_deforestation,2225,biodiversity · sustainability · sustainable · deforestation · stewardship · environment · extinction · degradation · threatened · governments,1
